_link,_link_releases,_link_releases_contracts,_link_main,id,description,quantity,classification_scheme,classification_id,classification_description,unit_id,unit_name,unit_value_amount,unit_value_currency
0.releases.196.contracts.0.items.2,0.releases.196,0.releases.196.contracts.0,0,2d5771a3-6f46-4e8c-909c-ba03c4d5add9,Cane sugar,1,UNSPSC,50161902,Cane sugar,10347778,"Cane sugar,Brown Sugar Sack of 50Kgs",112100,RWF
0.releases.196.contracts.0.items.3,0.releases.196,0.releases.196.contracts.0,0,205d3f22-de17-477e-a8a1-e5906e67259b,Cane sugar,1,UNSPSC,50161902,Cane sugar,10347778,"Cane sugar,Brown Sugar Sack of 50Kgs",112100,RWF
0.releases.196.contracts.0.items.4,0.releases.196,0.releases.196.contracts.0,0,1d02b7b3-4c77-4659-82aa-e1e4b5031fc1,Cane sugar,1,UNSPSC,50161902,Cane sugar,10207376,"Cane sugar,Diabetic Sugar",5310,RWF
0.releases.196.contracts.0.items.5,0.releases.196,0.releases.196.contracts.0,0,df4a6f88-adce-4898-9bba-e4384cf3b7ff,Cane sugar,1,UNSPSC,50161902,Cane sugar,10207376,"Cane sugar,Diabetic Sugar",5310,RWF
0.releases.196.contracts.0.items.6,0.releases.196,0.releases.196.contracts.0,0,39bdf9df-947e-4b72-b1dd-ed7767857779,Tea bags,1,UNSPSC,50201713,Tea bags,10347779,"Tea bags,Rwanda Tea bag 100 g (box of 50 pcs).",3186,RWF
0.releases.196.contracts.0.items.7,0.releases.196,0.releases.196.contracts.0,0,dcf2895b-ad18-45f6-9edf-6c7744cdf829,Tea bags,1,UNSPSC,50201713,Tea bags,10347779,"Tea bags,Rwanda Tea bag 100 g (box of 50 pcs).",3186,RWF
0.releases.196.contracts.0.items.8,0.releases.196,0.releases.196.contracts.0,0,4e771a4d-ee8d-4705-b990-90338ec9935f,Dried cut green tea rose,1,UNSPSC,10401804,Dried cut green tea rose,10207374,"Dried cut green tea rose,Rwanda Green Tea 100g. Box of 50 pcs",2950,RWF
0.releases.196.contracts.0.items.9,0.releases.196,0.releases.196.contracts.0,0,a883d889-704e-456d-a581-e3eee217daf8,Dried cut green tea rose,1,UNSPSC,10401804,Dried cut green tea rose,10207374,"Dried cut green tea rose,Rwanda Green Tea 100g. Box of 50 pcs",2950,RWF
0.releases.196.contracts.0.items.10,0.releases.196,0.releases.196.contracts.0,0,609b2722-04be-4fc9-9283-f90e85e94a20,Chocolate or malt or other hot beverages,1,UNSPSC,50202307,Chocolate or malt or other hot beverages,10207373,"Chocolate or malt or other hot beverages,Powder Chocolate: Drinking Chocolate 400 g",5900,RWF
0.releases.196.contracts.0.items.11,0.releases.196,0.releases.196.contracts.0,0,b183b49d-1384-4799-89a8-87dc82d47003,Chocolate or malt or other hot beverages,1,UNSPSC,50202307,Chocolate or malt or other hot beverages,10207373,"Chocolate or malt or other hot beverages,Powder Chocolate: Drinking Chocolate 400 g",5900,RWF
0.releases.196.contracts.0.items.12,0.releases.196,0.releases.196.contracts.0,0,4c4112c2-9568-4354-989a-6e4344410893,Sweet biscuits or cookies,1,UNSPSC,50181905,Sweet biscuits or cookies,10347780,"Sweet biscuits or cookies,Sugar free biscuit: Sugar free digestive (biscuit), zero % transfat and zero % cholesterol (350 g): packets",5900,RWF
0.releases.196.contracts.0.items.13,0.releases.196,0.releases.196.contracts.0,0,c4912892-8a05-4194-9b52-a16cdf701203,Sweet biscuits or cookies,1,UNSPSC,50181905,Sweet biscuits or cookies,10347780,"Sweet biscuits or cookies,Sugar free biscuit: Sugar free digestive (biscuit), zero % transfat and zero % cholesterol (350 g): packets",5900,RWF
0.releases.196.contracts.0.items.14,0.releases.196,0.releases.196.contracts.0,0,60a79328-e8cf-4ff3-876f-b662fba8fb9f,Honey,1,UNSPSC,50192403,Honey,10347781,"Honey,Honey 500 g",8260,RWF
0.releases.196.contracts.0.items.15,0.releases.196,0.releases.196.contracts.0,0,055df471-d5bc-45d5-9ded-01c97cd44c21,Honey,1,UNSPSC,50192403,Honey,10347781,"Honey,Honey 500 g",8260,RWF
0.releases.196.contracts.0.items.16,0.releases.196,0.releases.196.contracts.0,0,cc0a4980-157d-49d6-9f29-c4807813cdd1,Chocolate or malt or other hot beverages,1,UNSPSC,50202307,Chocolate or malt or other hot beverages,10347782,"Chocolate or malt or other hot beverages,Nutritious biscuits 350g: packet. Made in   Rwanda",5310,RWF
0.releases.196.contracts.0.items.17,0.releases.196,0.releases.196.contracts.0,0,7a28906c-374a-48b8-beee-3d9509190cc3,Chocolate or malt or other hot beverages,1,UNSPSC,50202307,Chocolate or malt or other hot beverages,10347782,"Chocolate or malt or other hot beverages,Nutritious biscuits 350g: packet. Made in   Rwanda",5310,RWF
0.releases.196.contracts.0.items.18,0.releases.196,0.releases.196.contracts.0,0,fb82b915-d700-4b6f-95d0-3618274bae1b,Chocolate or malt or other hot beverages,1,UNSPSC,50202307,Chocolate or malt or other hot beverages,10347783,"Chocolate or malt or other hot beverages,Sweet, nutritious biscuits 350g digestive, packet",5900,RWF
0.releases.196.contracts.0.items.19,0.releases.196,0.releases.196.contracts.0,0,d38fe7e8-aac2-47c6-9bcd-cc3a406ac328,Chocolate or malt or other hot beverages,1,UNSPSC,50202307,Chocolate or malt or other hot beverages,10347783,"Chocolate or malt or other hot beverages,Sweet, nutritious biscuits 350g digestive, packet",5900,RWF
0.releases.196.contracts.0.items.20,0.releases.196,0.releases.196.contracts.0,0,8bc3a7ac-4a9a-454f-87a5-f66c9997f35f,Ambercot apricots,1,UNSPSC,50301601,Ambercot apricots,10347812,"Ambercot apricots,Apricot of good quality",1770,RWF
0.releases.196.contracts.0.items.21,0.releases.196,0.releases.196.contracts.0,0,ec2131cd-2c60-49c4-b413-68f9def85eeb,Corn starch or corn flour,1,UNSPSC,50221303,Corn starch or corn flour,10207370,"Corn starch or corn flour,Porridge Flour: Imvange, 1 kg",1770,RWF
0.releases.196.contracts.0.items.22,0.releases.196,0.releases.196.contracts.0,0,217ac608-a393-4bb5-8fba-9e40a4fe7dac,Corn starch or corn flour,1,UNSPSC,50221303,Corn starch or corn flour,10207370,"Corn starch or corn flour,Porridge Flour: Imvange, 1 kg",1770,RWF
0.releases.196.contracts.0.items.23,0.releases.196,0.releases.196.contracts.0,0,784773e6-169b-42d9-a919-59b2c6a42572,Soft drinks,1,UNSPSC,50202306,Soft drinks,10207369,"Soft drinks,Crate of 24 empty bottles",12980,RWF
0.releases.196.contracts.0.items.24,0.releases.196,0.releases.196.contracts.0,0,848c60d8-17ee-42dd-a931-127abcbd13d4,Soft drinks,1,UNSPSC,50202306,Soft drinks,10207369,"Soft drinks,Crate of 24 empty bottles",12980,RWF
0.releases.196.contracts.0.items.25,0.releases.196,0.releases.196.contracts.0,0,755f86e1-33ed-4e77-970f-8075fcd50d6b,Soft drinks,1,UNSPSC,50202306,Soft drinks,10207368,"Soft drinks,Sodas: one crate",21240,RWF
0.releases.196.contracts.0.items.26,0.releases.196,0.releases.196.contracts.0,0,e3b5ca36-9117-4d35-8edf-e86f5ca2aa90,Soft drinks,1,UNSPSC,50202306,Soft drinks,10207368,"Soft drinks,Sodas: one crate",21240,RWF
0.releases.196.contracts.0.items.27,0.releases.196,0.releases.196.contracts.0,0,c0814774-3774-43d5-8ae6-deb442a956e9,Chocolate or malt or other hot beverages,1,UNSPSC,50202307,Chocolate or malt or other hot beverages,10123571,"Chocolate or malt or other hot beverages,Ovaltine chocolate 400 g",9440,RWF
0.releases.196.contracts.0.items.28,0.releases.196,0.releases.196.contracts.0,0,651f758e-e435-43bf-9e0a-a50b1bd94564,Chocolate or malt or other hot beverages,1,UNSPSC,50202307,Chocolate or malt or other hot beverages,10123571,"Chocolate or malt or other hot beverages,Ovaltine chocolate 400 g",9440,RWF
0.releases.196.contracts.0.items.29,0.releases.196,0.releases.196.contracts.0,0,968a3334-9ada-409d-85a4-7504411971d1,Hot water dispenser,1,UNSPSC,48101714,Hot water dispenser,10347784,"Hot water dispenser,Water dispenser (hot and cold with refrigerator",177000,RWF
0.releases.196.contracts.0.items.30,0.releases.196,0.releases.196.contracts.0,0,9b3c108b-60ad-4992-983d-9fc985205828,Hot water dispenser,1,UNSPSC,48101714,Hot water dispenser,10347784,"Hot water dispenser,Water dispenser (hot and cold with refrigerator",177000,RWF
0.releases.196.contracts.0.items.31,0.releases.196,0.releases.196.contracts.0,0,1e1a5e8d-fccc-49b7-a6e1-0ff419e7025a,Domestic plates,1,UNSPSC,52152004,Domestic plates,10347785,"Domestic plates,ceramic plate of good quality",2360,RWF
0.releases.196.contracts.0.items.32,0.releases.196,0.releases.196.contracts.0,0,eb29d88d-1bc6-4bf8-aa34-72280e6cff4b,Domestic plates,1,UNSPSC,52152004,Domestic plates,10347785,"Domestic plates,ceramic plate of good quality",2360,RWF
0.releases.196.contracts.0.items.33,0.releases.196,0.releases.196.contracts.0,0,b414f0ec-6336-43ee-8ffe-8619c5433b26,Sponges,1,UNSPSC,47131603,Sponges,10347786,"Sponges,Sponge, packet of 5 pieces",1180,RWF
0.releases.196.contracts.0.items.34,0.releases.196,0.releases.196.contracts.0,0,a6508344-eb88-4187-aebb-51911ab63136,Sponges,1,UNSPSC,47131603,Sponges,10347786,"Sponges,Sponge, packet of 5 pieces",1180,RWF
0.releases.196.contracts.0.items.35,0.releases.196,0.releases.196.contracts.0,0,0229754e-08aa-4468-963b-798acfe0148c,Domestic trays or platters,1,UNSPSC,52152006,Domestic trays or platters,10347787,"Domestic trays or platters,Serving Trays (plateau) best quality",11800,RWF
0.releases.196.contracts.0.items.36,0.releases.196,0.releases.196.contracts.0,0,64b651e9-88fe-43c4-b30a-5f8b4b3c8616,Domestic trays or platters,1,UNSPSC,52152006,Domestic trays or platters,10347787,"Domestic trays or platters,Serving Trays (plateau) best quality",11800,RWF
0.releases.196.contracts.0.items.37,0.releases.196,0.releases.196.contracts.0,0,d84838da-c6b3-4d3a-b9e1-2f647eb8b3b2,Paper napkins or serviettes,1,UNSPSC,14111705,Paper napkins or serviettes,10347788,"Paper napkins or serviettes,Serviette Packet of 10 boxes",7080,RWF
0.releases.196.contracts.0.items.38,0.releases.196,0.releases.196.contracts.0,0,1e444b63-6057-46b4-8c0f-8470198f252b,Paper napkins or serviettes,1,UNSPSC,14111705,Paper napkins or serviettes,10347788,"Paper napkins or serviettes,Serviette Packet of 10 boxes",7080,RWF
0.releases.196.contracts.0.items.39,0.releases.196,0.releases.196.contracts.0,0,e3b1832f-6528-4e7c-8885-6bbf0b851284,Domestic drinking glasses,1,UNSPSC,52152102,Domestic drinking glasses,10347789,"Domestic drinking glasses,Water glass of good quality (box of 6 pieces)",11800,RWF
0.releases.196.contracts.0.items.40,0.releases.196,0.releases.196.contracts.0,0,54debb49-04ca-42ca-81a7-e6e247a5405d,Domestic drinking glasses,1,UNSPSC,52152102,Domestic drinking glasses,10347789,"Domestic drinking glasses,Water glass of good quality (box of 6 pieces)",11800,RWF
0.releases.196.contracts.0.items.41,0.releases.196,0.releases.196.contracts.0,0,655dcd98-5f06-468a-b5c5-761aaa7b9b92,Domestic electrical kettles,1,UNSPSC,52141523,Domestic electrical kettles,10347790,"Domestic electrical kettles,Electric heat Kettle 1500w",17700,RWF
0.releases.196.contracts.0.items.42,0.releases.196,0.releases.196.contracts.0,0,3f451b63-6a0f-4ebd-ae24-2c35a23244f9,Domestic electrical kettles,1,UNSPSC,52141523,Domestic electrical kettles,10347790,"Domestic electrical kettles,Electric heat Kettle 1500w",17700,RWF
0.releases.196.contracts.0.items.43,0.releases.196,0.releases.196.contracts.0,0,969d8eae-dd48-4f10-8ec0-0cb395358d93,Domestic vacuum flasks,1,UNSPSC,52152010,Domestic vacuum flasks,10347791,"Domestic vacuum flasks,Flask unbreakable 1 L (stainless vacuum)",11800,RWF
0.releases.196.contracts.0.items.44,0.releases.196,0.releases.196.contracts.0,0,801362a9-d170-4af6-8eca-a378805aed9b,Domestic vacuum flasks,1,UNSPSC,52152010,Domestic vacuum flasks,10347791,"Domestic vacuum flasks,Flask unbreakable 1 L (stainless vacuum)",11800,RWF
0.releases.196.contracts.0.items.45,0.releases.196,0.releases.196.contracts.0,0,39e3e66d-0705-4b59-b3da-8636bfa3f38a,Domestic vacuum flasks,1,UNSPSC,52152010,Domestic vacuum flasks,10347792,"Domestic vacuum flasks,Flask unbreakable 2 L (stainless vacuum)",17700,RWF
0.releases.196.contracts.0.items.46,0.releases.196,0.releases.196.contracts.0,0,4dd2ac79-6fce-412c-8c9a-9400011d6049,Domestic vacuum flasks,1,UNSPSC,52152010,Domestic vacuum flasks,10347792,"Domestic vacuum flasks,Flask unbreakable 2 L (stainless vacuum)",17700,RWF
0.releases.196.contracts.0.items.47,0.releases.196,0.releases.196.contracts.0,0,66837a49-c9e5-41db-9767-981e74de1336,Domestic vacuum flasks,1,UNSPSC,52152010,Domestic vacuum flasks,10347793,"Domestic vacuum flasks,Flask unbreakable 3 L (stainless vacuum)",21240,RWF
0.releases.196.contracts.0.items.48,0.releases.196,0.releases.196.contracts.0,0,e4d5558f-d42c-4c66-a3fa-c5ecefacb663,Domestic vacuum flasks,1,UNSPSC,52152010,Domestic vacuum flasks,10347793,"Domestic vacuum flasks,Flask unbreakable 3 L (stainless vacuum)",21240,RWF
0.releases.196.contracts.0.items.49,0.releases.196,0.releases.196.contracts.0,0,b4642a02-bed6-44f6-8646-d9ccbac61992,Toilet cleaners,1,UNSPSC,47131829,Toilet cleaners,10347794,"Toilet cleaners,Toilet cleaner: Vim lemon (all purpose)",1770,RWF
0.releases.196.contracts.0.items.50,0.releases.196,0.releases.196.contracts.0,0,21648da2-56ac-40c7-a6ec-99b9c748e6a4,Toilet cleaners,1,UNSPSC,47131829,Toilet cleaners,10347794,"Toilet cleaners,Toilet cleaner: Vim lemon (all purpose)",1770,RWF
0.releases.196.contracts.0.items.51,0.releases.196,0.releases.196.contracts.0,0,5c7fd6e2-acb2-4d8c-b709-73c4578062df,Domestic saucepans,1,UNSPSC,52151803,Domestic saucepans,10347795,"Domestic saucepans,Domestic Saucepan: Stainless cooking pot 2 Liters (best quality)",17700,RWF
0.releases.196.contracts.0.items.52,0.releases.196,0.releases.196.contracts.0,0,07a9caf1-c3d4-4003-8c24-0c728b036dc3,Domestic saucepans,1,UNSPSC,52151803,Domestic saucepans,10347795,"Domestic saucepans,Domestic Saucepan: Stainless cooking pot 2 Liters (best quality)",17700,RWF
0.releases.196.contracts.0.items.53,0.releases.196,0.releases.196.contracts.0,0,131f95ef-80b4-4f34-ae7d-951a040fb911,Domestic saucepans,1,UNSPSC,52151803,Domestic saucepans,10347796,"Domestic saucepans,Domestic Saucepan: Stainless cooking pot 3 Liters (best quality)",20060,RWF
0.releases.196.contracts.0.items.54,0.releases.196,0.releases.196.contracts.0,0,c9aefe0d-fac3-41ef-a20d-4fa0183dd73f,Domestic saucepans,1,UNSPSC,52151803,Domestic saucepans,10347796,"Domestic saucepans,Domestic Saucepan: Stainless cooking pot 3 Liters (best quality)",20060,RWF
0.releases.196.contracts.0.items.55,0.releases.196,0.releases.196.contracts.0,0,108c9f68-18de-4d75-99c4-2d17b63d2902,Domestic saucepans,1,UNSPSC,52151803,Domestic saucepans,10347797,"Domestic saucepans,Domestic Saucepan: Stainless cooking pot 4 Liters (best quality)",21240,RWF
0.releases.196.contracts.0.items.56,0.releases.196,0.releases.196.contracts.0,0,9af36a19-4b35-4115-84f7-ab16d8d86214,Domestic saucepans,1,UNSPSC,52151803,Domestic saucepans,10347797,"Domestic saucepans,Domestic Saucepan: Stainless cooking pot 4 Liters (best quality)",21240,RWF
0.releases.196.contracts.0.items.57,0.releases.196,0.releases.196.contracts.0,0,d0226cf9-8c76-456f-900b-602ef7c49558,Domestic saucepans,1,UNSPSC,52151803,Domestic saucepans,10347798,"Domestic saucepans,Domestic Saucepan: Stainless cooking pot 5 Liters (best quality)",23600,RWF
0.releases.196.contracts.0.items.58,0.releases.196,0.releases.196.contracts.0,0,0600a96c-5bf1-4dff-93c2-3a52388b70a5,Domestic saucepans,1,UNSPSC,52151803,Domestic saucepans,10347798,"Domestic saucepans,Domestic Saucepan: Stainless cooking pot 5 Liters (best quality)",23600,RWF
0.releases.196.contracts.0.items.59,0.releases.196,0.releases.196.contracts.0,0,e7dca9e9-b184-4840-aaa8-d99dd18ff3af,Soaps,1,UNSPSC,53131608,Soaps,10347799,"Soaps,Kitchen soap of 20L per Jerrican",17700,RWF
0.releases.196.contracts.0.items.60,0.releases.196,0.releases.196.contracts.0,0,34536e75-e085-45ba-9632-3864aeeb8920,Soaps,1,UNSPSC,53131608,Soaps,10347799,"Soaps,Kitchen soap of 20L per Jerrican",17700,RWF
0.releases.196.contracts.0.items.61,0.releases.196,0.releases.196.contracts.0,0,a2086eca-d344-440e-b27f-c732c7038361,Hand sanitizer,1,UNSPSC,47131833,Hand sanitizer,10347800,"Hand sanitizer,Hand sanitizer of 500 ml/ best quality (Ethanol 83.3%+Glycerine1.75%+10 Vol hydrogen peroxide 4.17% ad Distilled water+Parfum 1.5%",9440,RWF
0.releases.196.contracts.0.items.62,0.releases.196,0.releases.196.contracts.0,0,ee92fd97-1295-49dd-920d-242e414919c1,Hand sanitizer,1,UNSPSC,47131833,Hand sanitizer,10347800,"Hand sanitizer,Hand sanitizer of 500 ml/ best quality (Ethanol 83.3%+Glycerine1.75%+10 Vol hydrogen peroxide 4.17% ad Distilled water+Parfum 1.5%",9440,RWF
0.releases.196.contracts.0.items.63,0.releases.196,0.releases.196.contracts.0,0,c1932c99-5704-4ec9-bb35-f7aad5394ba2,Domestic coffee makers,1,UNSPSC,52141526,Domestic coffee makers,10278164,"Domestic coffee makers,20 Bar Espresso Machine Coffee Maker 1050W Foaming Milk Frother 1.5L Water Tank",118000,RWF
